Probe Set ID	UniGene ID.1
34968_at	Hs.205392.1
32825_at	Hs.20521.1
37726_at	Hs.205163.1
38271_at	Hs.20516.1
38987_at	Hs.204773.1
37827_r_at	Hs.204575.1
38472_at	Hs.204564.1
38712_at	Hs.204559.1
32695_at	Hs.204475.1
33814_at	Hs.20447.1
32821_at	Hs.204238.1
38925_at	Hs.2042.1
34089_at	Hs.204121.1
32880_at	Hs.204096.1
32479_at	Hs.204044.1
40979_at	Hs.204041.1
34909_at	Hs.203965.1
34910_s_at	Hs.203965.1
34911_r_at	Hs.203965.1
33810_at	Hs.203952.1
32816_at	Hs.203910.1
38923_at	Hs.203772.1
31719_at	Hs.203717.1
31720_s_at	Hs.203717.1
40227_at	Hs.203691.1
39951_at	Hs.203637.1
1522_at	Hs.203420.1
1523_g_at	Hs.203420.1
38922_at	Hs.203420.1
32814_at	Hs.20315.1
915_at	Hs.20315.1
40086_at	Hs.203099.1
33803_at	Hs.2030.1
2083_at	Hs.203.1
35923_at	Hs.203.1
31612_at	Hs.202686.1
31984_at	Hs.202680.1
35922_at	Hs.202676.1
37333_at	Hs.202672.1
31639_f_at	Hs.202526.1
31640_r_at	Hs.202526.1
39429_at	Hs.202470.1
1827_s_at	Hs.202453.1
1973_s_at	Hs.202453.1
37724_at	Hs.202453.1
31902_at	Hs.202354.1
40975_s_at	Hs.20225.1
32868_at	Hs.2022.1
37313_at	Hs.202179.1
31609_s_at	Hs.202097.1
31983_at	Hs.202095.1
35920_at	Hs.20205.1
35921_at	Hs.20205.1
41796_at	Hs.202010.1
36002_at	Hs.202001.1
32806_at	Hs.202.1
37969_at	Hs.201978.1
37801_at	Hs.201939.1
102_at	Hs.201918.1
41501_at	Hs.201918.1
41502_at	Hs.201918.1
1775_at	Hs.201897.1
39701_at	Hs.201776.1
37706_at	Hs.201712.1
37061_at	Hs.201688.1
38918_at	Hs.201671.1
34084_at	Hs.201667.1
32607_at	Hs.201641.1
39291_at	Hs.201379.1
38916_at	Hs.20136.1
35889_at	Hs.201340.1
35890_at	Hs.201340.1
37293_at	Hs.201253.1
35919_at	Hs.2012.1
39057_at	Hs.20107.1
36917_at	Hs.200841.1
38110_at	Hs.200804.1
36091_at	Hs.200770.1
36758_at	Hs.200738.1
34355_at	Hs.200716.1
1851_s_at	Hs.2007.1
1858_at	Hs.2007.1
34537_at	Hs.200629.1
32799_at	Hs.200600.1
1120_at	Hs.2006.1
1121_g_at	Hs.2006.1
32798_at	Hs.2006.1
38914_at	Hs.200596.1
32865_at	Hs.20034.1
32065_at	Hs.200250.1
32066_g_at	Hs.200250.1
32067_at	Hs.200250.1
33779_at	Hs.20021.1
33780_at	Hs.20021.1
41530_at	Hs.200136.1
32792_at	Hs.20013.1
38912_at	Hs.2.1
1689_at	Hs.199850.1
34082_at	Hs.199763.1
35216_at	Hs.199743.1
32791_at	Hs.199695.1
39800_s_at	Hs.199625.1
38937_at	Hs.199593.1
1118_at	Hs.199248.1
33772_at	Hs.199248.1
32864_at	Hs.1992.1
32863_at	Hs.199068.1
32962_at	Hs.19904.1
33770_at	Hs.198998.1
32783_at	Hs.198862.1
33767_at	Hs.198760.1
33764_at	Hs.198612.1
33759_at	Hs.198365.1
31602_at	Hs.198301.1
34077_at	Hs.198252.1
38903_at	Hs.198249.1
33756_at	Hs.198241.1
33705_at	Hs.198072.1
31595_at	Hs.198003.1
1573_at	Hs.1976.1
41489_at	Hs.197320.1
1925_at	Hs.1973.1
1996_s_at	Hs.1973.1
35907_at	Hs.1973.1
33750_at	Hs.19718.1
38897_at	Hs.197116.1
40716_at	Hs.197043.1
32114_s_at	Hs.197029.1
37808_at	Hs.197015.1
40956_at	Hs.19699.1
38627_at	Hs.196952.1
401_s_at	Hs.196952.1
871_s_at	Hs.196952.1
32760_at	Hs.1968.1
32371_at	Hs.196647.1
37734_at	Hs.196437.1
35906_at	Hs.1964.1
1069_at	Hs.196384.1
33745_at	Hs.196177.1
32756_at	Hs.196176.1
41809_at	Hs.196129.1
34875_r_at	Hs.196102.1
37483_at	Hs.196054.1
38891_at	Hs.195799.1
32117_at	Hs.195740.1
41613_at	Hs.195667.1
1938_at	Hs.195659.1
37110_at	Hs.195471.1
37111_g_at	Hs.195471.1
39522_at	Hs.195471.1
32749_s_at	Hs.195464.1
32750_r_at	Hs.195464.1
1850_at	Hs.195364.1
1944_f_at	Hs.195364.1
41726_at	Hs.195080.1
35702_at	Hs.195040.1
32368_at	Hs.19492.1
33736_at	Hs.194816.1
31592_at	Hs.194790.1
35904_at	Hs.194783.1
1352_at	Hs.194778.1
1353_g_at	Hs.194778.1
31976_at	Hs.194777.1
32968_s_at	Hs.194766.1
33735_at	Hs.194766.1
34071_at	Hs.194761.1
32364_at	Hs.194756.1
33734_at	Hs.194754.1
34065_at	Hs.194725.1
34064_s_at	Hs.194721.1
32263_at	Hs.194698.1
38886_i_at	Hs.194695.1
38887_r_at	Hs.194695.1
33729_at	Hs.194686.1
32259_at	Hs.194669.1
38884_at	Hs.194659.1
35897_r_at	Hs.194654.1
2068_s_at	Hs.194333.1
32251_at	Hs.194329.1
35917_at	Hs.194301.1
31971_at	Hs.194283.1
35895_at	Hs.194236.1
1674_at	Hs.194148.1
1993_s_at	Hs.194143.1
33724_at	Hs.194143.1
604_at	Hs.194143.1
38879_at	Hs.19413.1
32248_at	Hs.194110.1
34062_at	Hs.194061.1
38876_at	Hs.19404.1
40852_at	Hs.193842.1
684_at	Hs.19383.1
32240_at	Hs.193725.1
1548_s_at	Hs.193717.1
35891_at	Hs.193640.1
35812_at	Hs.193613.1
35813_at	Hs.193613.1
38872_at	Hs.193583.1
38871_at	Hs.193516.1
35887_at	Hs.1933.1
35888_at	Hs.1933.1
38150_at	Hs.193268.1
33084_at	Hs.193235.1
32238_at	Hs.193163.1
459_s_at	Hs.193163.1
41644_at	Hs.193133.1
35848_at	Hs.193118.1
34200_at	Hs.193043.1
32869_at	Hs.192649.1
32870_g_at	Hs.192649.1
39233_at	Hs.192649.1
33693_at	Hs.1925.1
36265_at	Hs.192492.1
37503_at	Hs.192492.1
442_at	Hs.192374.1
32503_at	Hs.192326.1
32504_at	Hs.192326.1
31641_s_at	Hs.192316.1
38950_r_at	Hs.192316.1
36890_at	Hs.192233.1
33353_at	Hs.192215.1
35580_at	Hs.192215.1
40485_at	Hs.192103.1
40486_g_at	Hs.192103.1
40487_at	Hs.192103.1
1792_g_at	Hs.19192.1
1833_at	Hs.19192.1
32564_at	Hs.191887.1
39018_at	Hs.191734.1
34192_at	Hs.191540.1
36153_at	Hs.191518.1
662_at	Hs.191518.1
32629_f_at	Hs.191510.1
32630_f_at	Hs.191510.1
33715_r_at	Hs.191356.1
32175_at	Hs.191346.1
37686_s_at	Hs.191334.1
39706_at	Hs.191219.1
38666_at	Hs.191215.1
32228_at	Hs.19121.1
31914_at	Hs.191164.1
33621_at	Hs.191144.1
38506_at	Hs.191144.1
31643_at	Hs.191074.1
36311_at	Hs.191046.1
41123_s_at	Hs.190977.1
41124_r_at	Hs.190977.1
41125_r_at	Hs.190977.1
32744_at	Hs.190968.1
32227_at	Hs.1908.1
40735_at	Hs.190783.1
35991_at	Hs.190520.1
878_s_at	Hs.1905.1
38379_at	Hs.190495.1
35978_at	Hs.190341.1
1848_at	Hs.190334.1
38756_at	Hs.190334.1
109_at	Hs.19012.1
33447_at	Hs.190086.1
824_at	Hs.190028.1
33712_at	Hs.189810.1
35759_at	Hs.189772.1
35297_at	Hs.189716.1
33711_at	Hs.1897.1
32770_at	Hs.189641.1
40468_at	Hs.189409.1
37504_at	Hs.189329.1
32352_at	Hs.1892.1
1064_at	Hs.189075.1
38859_at	Hs.18889.1
41584_at	Hs.188882.1
32351_at	Hs.188859.1
35001_at	Hs.188757.1
35002_g_at	Hs.188757.1
35003_at	Hs.188757.1
35645_at	Hs.188634.1
36583_at	Hs.188634.1
142_at	Hs.18857.1
37933_at	Hs.188553.1
38265_at	Hs.188553.1
38266_at	Hs.188553.1
36051_s_at	Hs.188528.1
36052_at	Hs.188528.1
35199_at	Hs.188495.1
39369_at	Hs.188464.1
36696_at	Hs.188456.1
36697_g_at	Hs.188456.1
37080_at	Hs.188456.1
751_at	Hs.188456.1
32349_at	Hs.188401.1
1138_at	Hs.187946.1
38007_at	Hs.187898.1
35747_at	Hs.187866.1
2048_s_at	Hs.187861.1
39093_s_at	Hs.187763.1
39094_at	Hs.187763.1
36566_at	Hs.187667.1
35877_at	Hs.187577.1
34706_at	Hs.187569.1
32347_at	Hs.187393.1
34284_at	Hs.187376.1
31366_at	Hs.187354.1
31667_r_at	Hs.187354.1
40157_s_at	Hs.187338.1
40158_r_at	Hs.187338.1
33702_f_at	Hs.1872.1
33703_f_at	Hs.1872.1
37977_at	Hs.187058.1
32210_at	Hs.1869.1
40663_at	Hs.186810.1
33700_at	Hs.18676.1
33699_at	Hs.1867.1
41710_at	Hs.186649.1
1327_s_at	Hs.186486.1
37709_at	Hs.185910.1
33335_at	Hs.185807.1
36693_at	Hs.185774.1
33334_at	Hs.18573.1
32345_at	Hs.185701.1
37839_at	Hs.185701.1
39356_at	Hs.185677.1
31673_s_at	Hs.185597.1
41488_at	Hs.185489.1
38831_f_at	Hs.185172.1
38832_r_at	Hs.185172.1
33331_at	Hs.185055.1
33688_at	Hs.184945.1
1411_at	Hs.184927.1
1412_g_at	Hs.184927.1
34548_at	Hs.184927.1
34549_g_at	Hs.184927.1
390_at	Hs.184926.1
33682_at	Hs.184907.1
32197_at	Hs.184877.1
40916_at	Hs.184736.1
38343_at	Hs.184720.1
38344_at	Hs.184720.1
32182_at	Hs.184523.1
39384_at	Hs.184492.1
38847_at	Hs.184339.1
39952_at	Hs.184323.1
1969_s_at	Hs.184298.1
33317_at	Hs.184298.1
32173_at	Hs.18426.1
41509_at	Hs.184233.1
41510_s_at	Hs.184233.1
32167_at	Hs.184211.1
38607_at	Hs.184194.1
33311_at	Hs.184085.1
33312_at	Hs.184085.1
33313_g_at	Hs.184085.1
32157_at	Hs.183994.1
630_at	Hs.183850.1
631_g_at	Hs.183850.1
32151_at	Hs.183800.1
1507_s_at	Hs.183713.1
32145_at	Hs.183706.1
32146_s_at	Hs.183706.1
33675_at	Hs.1837.1
41785_at	Hs.183684.1
38606_at	Hs.183671.1
38605_at	Hs.183435.1
33302_at	Hs.183428.1
33303_at	Hs.183428.1
35866_at	Hs.183291.1
38604_at	Hs.1832.1
41774_at	Hs.183153.1
41770_at	Hs.183109.1
41771_g_at	Hs.183109.1
41772_at	Hs.183109.1
33296_at	Hs.183006.1
41767_r_at	Hs.182982.1
768_at	Hs.182971.1
41765_at	Hs.182825.1
41758_at	Hs.182626.1
40940_at	Hs.182625.1
40941_at	Hs.182625.1
40942_g_at	Hs.182625.1
41757_at	Hs.182625.1
41756_at	Hs.18259.1
32328_at	Hs.182507.1
32327_at	Hs.182505.1
31528_f_at	Hs.182432.1
41748_at	Hs.182421.1
37639_at	Hs.182385.1
41746_at	Hs.182255.1
32323_at	Hs.182231.1
36544_at	Hs.182215.1
41740_at	Hs.182215.1
31522_f_at	Hs.182137.1
37845_at	Hs.182014.1
41737_at	Hs.18192.1
33482_at	Hs.181768.1
40245_at	Hs.181552.1
35753_at	Hs.181368.1
33277_at	Hs.181326.1
41239_r_at	Hs.181301.1
40689_at	Hs.181300.1
34170_s_at	Hs.181272.1
38120_at	Hs.181272.1
41237_at	Hs.181244.1
32493_at	Hs.181159.1
32320_at	Hs.181107.1
32319_at	Hs.181097.1
33270_i_at	Hs.181042.1
33271_r_at	Hs.181042.1
33661_at	Hs.180946.1
41216_r_at	Hs.180919.1
41213_at	Hs.180909.1
40640_at	Hs.180903.1
41209_at	Hs.180878.1
31510_s_at	Hs.180877.1
35853_at	Hs.180871.1
38381_at	Hs.180711.1
317_at	Hs.18069.1
35491_at	Hs.18048.1
33262_at	Hs.180408.1
38570_at	Hs.1802.1
41184_s_at	Hs.180062.1
40635_at	Hs.179986.1
40636_at	Hs.179986.1
38567_at	Hs.1799.1
1811_at	Hs.179770.1
1854_at	Hs.179718.1
35489_at	Hs.179704.1
32309_at	Hs.179697.1
38565_at	Hs.17958.1
33252_at	Hs.179565.1
32915_at	Hs.17936.1
35488_at	Hs.179312.1
34824_at	Hs.179309.1
38564_at	Hs.17908.1
31959_at	Hs.178748.1
41160_at	Hs.178728.1
41158_at	Hs.1787.1
33245_at	Hs.178695.1
33654_at	Hs.178665.1
33007_at	Hs.178589.1
31505_at	Hs.178551.1
40305_r_at	Hs.178305.1
33653_at	Hs.178023.1
33652_at	Hs.177984.1
32299_at	Hs.177972.1
32298_at	Hs.177959.1
41149_at	Hs.177926.1
1287_at	Hs.177766.1
41146_at	Hs.177766.1
32296_at	Hs.177446.1
1376_at	Hs.1770.1
40624_at	Hs.176977.1
841_at	Hs.176977.1
33651_at	Hs.176658.1
32292_at	Hs.176615.1
32506_at	Hs.176503.1
32507_at	Hs.176503.1
34776_at	Hs.176479.1
34997_r_at	Hs.17631.1
35458_r_at	Hs.17614.1
39897_at	Hs.175955.1
40711_at	Hs.175955.1
36323_at	Hs.175934.1
37616_at	Hs.175905.1
38347_at	Hs.175534.1
1408_at	Hs.1755.1
1730_s_at	Hs.1755.1
36997_at	Hs.175473.1
32343_at	Hs.175437.1
34581_s_at	Hs.175437.1
36509_at	Hs.175343.1
38549_at	Hs.17518.1
33236_at	Hs.17466.1
39333_at	Hs.17441.1
39314_at	Hs.174273.1
170_at	Hs.174249.1
40392_at	Hs.174249.1
38547_at	Hs.174103.1
35479_at	Hs.174030.1
32284_at	Hs.173984.1
32285_g_at	Hs.173984.1
32286_at	Hs.173984.1
32085_at	Hs.173939.1
40866_at	Hs.173878.1
33222_at	Hs.173859.1
40862_i_at	Hs.173724.1
40863_r_at	Hs.173724.1
32740_at	Hs.173656.1
32738_at	Hs.173611.1
31936_s_at	Hs.173524.1
31937_at	Hs.173524.1
31938_g_at	Hs.173524.1
38545_at	Hs.1735.1
40850_at	Hs.173464.1
40607_at	Hs.173381.1
35075_at	Hs.173311.1
40844_at	Hs.173288.1
40604_at	Hs.173135.1
760_at	Hs.173135.1
761_g_at	Hs.173135.1
32730_at	Hs.173094.1
38538_at	Hs.173092.1
38539_at	Hs.173092.1
40835_at	Hs.173043.1
35475_at	Hs.172979.1
1122_f_at	Hs.172944.1
1152_i_at	Hs.172944.1
1153_f_at	Hs.172944.1
35473_at	Hs.172928.1
35474_s_at	Hs.172928.1
35592_at	Hs.172884.1
32723_at	Hs.172865.1
40600_at	Hs.172847.1
40830_at	Hs.172847.1
39184_at	Hs.172772.1
40824_at	Hs.172685.1
32533_s_at	Hs.172684.1
32534_f_at	Hs.172684.1
38533_s_at	Hs.172631.1
38534_at	Hs.172631.1
34419_at	Hs.172587.1
40593_at	Hs.172550.1
37848_at	Hs.172445.1
1076_at	Hs.1722.1
32703_at	Hs.172052.1
975_at	Hs.172052.1
38525_at	Hs.17200.1
1804_at	Hs.171995.1
1805_g_at	Hs.171995.1
40794_at	Hs.171995.1
35463_at	Hs.171980.1
38523_f_at	Hs.171909.1
32698_at	Hs.171844.1
32699_s_at	Hs.171844.1
40790_at	Hs.171825.1
35460_at	Hs.17170.1
1005_at	Hs.171695.1
2010_at	Hs.171626.1
1379_at	Hs.171596.1
162_at	Hs.171501.1
32042_at	Hs.171458.1
41005_at	Hs.171311.1
40778_at	Hs.171280.1
40516_at	Hs.171189.1
36270_at	Hs.171182.1
39654_at	Hs.171142.1
40775_at	Hs.17109.1
1863_s_at	Hs.171061.1
40732_at	Hs.171061.1
38086_at	Hs.171057.1
1620_at	Hs.171054.1
32660_at	Hs.170999.1
36483_at	Hs.170986.1
36484_at	Hs.170986.1
38734_at	Hs.170839.1
41838_at	Hs.170835.1
34126_at	Hs.170819.1
35457_at	Hs.1707.1
33659_at	Hs.170622.1
38517_at	Hs.1706.1
38469_at	Hs.170563.1
40037_at	Hs.170499.1
41645_at	Hs.170479.1
35147_at	Hs.170422.1
40397_at	Hs.170355.1
40398_s_at	Hs.170355.1
40399_r_at	Hs.170355.1
35454_at	Hs.170156.1
33329_at	Hs.170131.1
440_at	Hs.170131.1
34401_at	Hs.170107.1
38512_r_at	Hs.1701.1
106_at	Hs.170019.1
160025_at	Hs.170009.1
32675_at	Hs.169998.1
32277_at	Hs.169948.1
40506_s_at	Hs.169900.1
32670_at	Hs.169875.1
38250_at	Hs.169863.1
572_at	Hs.169840.1
35449_at	Hs.169824.1
1481_at	Hs.1695.1
1482_g_at	Hs.1695.1
32659_at	Hs.169474.1
32656_at	Hs.169378.1
40478_at	Hs.169358.1
1544_at	Hs.169348.1
32650_at	Hs.169330.1
32651_at	Hs.169330.1
32652_g_at	Hs.169330.1
31485_at	Hs.169284.1
36449_s_at	Hs.169249.1
36450_at	Hs.169249.1
31480_f_at	Hs.169246.1
38495_s_at	Hs.169238.1
31479_f_at	Hs.169235.1
38494_at	Hs.169222.1
36444_s_at	Hs.169191.1
36445_at	Hs.169191.1
32646_at	Hs.169182.1
32642_at	Hs.169047.1
36440_at	Hs.169002.1
38489_at	Hs.1690.1
32245_at	Hs.168799.1
32246_g_at	Hs.168799.1
36439_at	Hs.168762.1
39776_at	Hs.168762.1
33564_at	Hs.168718.1
39454_f_at	Hs.168586.1
39455_r_at	Hs.168586.1
40561_at	Hs.168586.1
40462_at	Hs.168073.1
37118_at	Hs.167750.1
38241_at	Hs.167741.1
1013_at	Hs.167700.1
1952_s_at	Hs.167700.1
39926_at	Hs.167700.1
1303_at	Hs.167679.1
38238_at	Hs.167584.1
36060_at	Hs.167535.1
32627_at	Hs.167496.1
34808_at	Hs.167451.1
34809_at	Hs.167451.1
208_at	Hs.167368.1
31841_at	Hs.167368.1
38484_at	Hs.167317.1
40455_at	Hs.167115.1
36324_at	Hs.167046.1
32623_at	Hs.167017.1
1294_at	Hs.16695.1
33422_at	Hs.166924.1
33423_g_at	Hs.166924.1
31870_at	Hs.166556.1
38501_s_at	Hs.166539.1
40676_at	Hs.166539.1
34024_at	Hs.166486.1
1694_s_at	Hs.166463.1
38654_at	Hs.166463.1
32139_at	Hs.16622.1
40446_at	Hs.166204.1
31462_f_at	Hs.166198.1
31457_at	Hs.166188.1
36422_s_at	Hs.166186.1
36412_s_at	Hs.166120.1
36410_f_at	Hs.166109.1
36411_s_at	Hs.166109.1
963_at	Hs.166091.1
38227_at	Hs.166017.1
38228_g_at	Hs.166017.1
31928_at	Hs.166015.1
40443_at	Hs.166011.1
40444_s_at	Hs.166011.1
1291_s_at	Hs.165950.1
31493_s_at	Hs.165762.1
35240_at	Hs.165736.1
36408_at	Hs.165559.1
36406_at	Hs.165296.1
36407_at	Hs.165296.1
928_at	Hs.1650.1
37358_at	Hs.164853.1
38365_at	Hs.164682.1
38366_g_at	Hs.164682.1
31724_at	Hs.164537.1
32291_at	Hs.164502.1
1391_s_at	Hs.1645.1
35412_at	Hs.1645.1
35011_at	Hs.164453.1
35411_at	Hs.164410.1
31926_at	Hs.1644.1
33892_at	Hs.164384.1
39931_at	Hs.164267.1
40434_at	Hs.16426.1
115_at	Hs.164226.1
866_at	Hs.164226.1
867_s_at	Hs.164226.1
37615_at	Hs.164060.1
35410_at	Hs.164021.1
36401_at	Hs.163990.1
33249_at	Hs.163924.1
37685_at	Hs.163893.1
36661_s_at	Hs.163867.1
39039_s_at	Hs.163776.1
39040_at	Hs.163776.1
38222_at	Hs.16362.1
32838_at	Hs.16355.1
39466_s_at	Hs.16355.1
40900_at	Hs.16355.1
31433_at	Hs.163518.1
40431_at	Hs.16349.1
37141_at	Hs.163484.1
33612_at	Hs.163173.1
37439_at	Hs.162989.1
37440_at	Hs.162989.1
39905_i_at	Hs.162877.1
39906_r_at	Hs.162877.1
31798_at	Hs.162807.1
38178_at	Hs.162795.1
41085_at	Hs.162777.1
38775_at	Hs.162757.1
37104_at	Hs.162646.1
37423_at	Hs.162585.1
36573_at	Hs.162458.1
32061_at	Hs.162397.1
38221_at	Hs.16232.1
35519_at	Hs.16230.1
37244_at	Hs.162241.1
36137_at	Hs.162233.1
33610_at	Hs.162209.1
33611_g_at	Hs.162209.1
36962_at	Hs.162121.1
39809_at	Hs.162032.1
36064_at	Hs.161851.1
32118_at	Hs.16184.1
681_at	Hs.161839.1
36397_at	Hs.1614.1
39160_at	Hs.161357.1
34395_at	Hs.161276.1
1527_s_at	Hs.161220.1
34239_at	Hs.161220.1
34240_s_at	Hs.161220.1
40269_at	Hs.161181.1
33607_at	Hs.1611.1
40474_r_at	Hs.161008.1
1784_s_at	Hs.161000.1
1849_s_at	Hs.161000.1
505_at	Hs.160958.1
1190_at	Hs.160871.1
32199_at	Hs.160871.1
40541_at	Hs.160786.1
1501_at	Hs.160562.1
1975_s_at	Hs.160562.1
38737_at	Hs.160562.1
38528_at	Hs.160556.1
32471_at	Hs.160411.1
34513_at	Hs.160411.1
34514_at	Hs.160411.1
34515_g_at	Hs.160411.1
35776_at	Hs.160324.1
488_at	Hs.160324.1
40417_at	Hs.1600.1
39666_at	Hs.159711.1
32169_at	Hs.159699.1
32170_g_at	Hs.159699.1
38898_at	Hs.159699.1
32106_at	Hs.159628.1
36394_at	Hs.159590.1
35401_s_at	Hs.159581.1
37559_at	Hs.159556.1
33603_at	Hs.159546.1
33601_at	Hs.159528.1
470_at	Hs.159525.1
36389_at	Hs.159523.1
32103_at	Hs.159509.1
38213_at	Hs.159494.1
32102_at	Hs.159492.1
33598_r_at	Hs.159483.1
40538_at	Hs.159481.1
1084_at	Hs.159472.1
38210_at	Hs.159448.1
35399_at	Hs.159410.1
527_at	Hs.1594.1
33595_r_at	Hs.159376.1
578_at	Hs.159376.1
38209_at	Hs.159360.1
36380_at	Hs.159352.1
33594_at	Hs.159311.1
36378_at	Hs.159309.1
39058_at	Hs.159306.1
31916_at	Hs.159297.1
31915_at	Hs.159291.1
33593_at	Hs.159281.1
36375_at	Hs.159274.1
31353_f_at	Hs.159234.1
31354_r_at	Hs.159234.1
36370_at	Hs.159234.1
40405_at	Hs.159223.1
31911_at	Hs.159201.1
40164_at	Hs.159161.1
33589_at	Hs.159157.1
31908_at	Hs.159142.1
1917_at	Hs.159130.1
38742_s_at	Hs.159130.1
38743_f_at	Hs.159130.1
262_at	Hs.159118.1
263_g_at	Hs.159118.1
36684_at	Hs.159118.1
36685_at	Hs.159118.1
32673_at	Hs.159028.1
32784_at	Hs.159014.1
825_at	Hs.159014.1
36365_at	Hs.159003.1
1912_s_at	Hs.158932.1
35433_s_at	Hs.158932.1
36182_at	Hs.158932.1
40535_i_at	Hs.158688.1
40536_f_at	Hs.158688.1
40537_at	Hs.158688.1
112_g_at	Hs.158560.1
154_at	Hs.158560.1
37491_at	Hs.158560.1
32095_at	Hs.158497.1
36361_at	Hs.158460.1
34781_at	Hs.158427.1
40161_at	Hs.1584.1
40162_s_at	Hs.1584.1
40163_r_at	Hs.1584.1
33579_i_at	Hs.158353.1
33580_r_at	Hs.158353.1
31417_at	Hs.158348.1
31414_at	Hs.158345.1
31412_at	Hs.158343.1
31410_at	Hs.158341.1
31409_at	Hs.158339.1
31784_at	Hs.158336.1
31783_at	Hs.158331.1
31403_at	Hs.158322.1
31402_at	Hs.158320.1
31399_at	Hs.158317.1
33093_at	Hs.158315.1
31395_i_at	Hs.158311.1
31396_r_at	Hs.158311.1
32094_at	Hs.158304.1
33086_at	Hs.158301.1
31391_at	Hs.158300.1
33085_at	Hs.158297.1
161_at	Hs.158296.1
32092_at	Hs.158287.1
33082_at	Hs.158237.1
202_at	Hs.158195.1
32087_at	Hs.158195.1
32086_at	Hs.158174.1
38203_at	Hs.158173.1
374_f_at	Hs.1581.1
36359_at	Hs.158029.1
33220_at	Hs.157883.1
34125_at	Hs.157688.1
40149_at	Hs.15744.1
40531_at	Hs.157429.1
40120_at	Hs.157394.1
31852_at	Hs.157378.1
36356_at	Hs.1573.1
35385_at	Hs.157113.1
34979_at	Hs.157106.1
34980_at	Hs.157106.1
38198_at	Hs.157078.1
38199_at	Hs.157078.1
35455_i_at	Hs.157035.1
35456_r_at	Hs.157035.1
35384_at	Hs.1570.1
32467_at	Hs.156967.1
36275_at	Hs.156967.1
39548_at	Hs.156832.1
39549_at	Hs.156832.1
38196_at	Hs.156814.1
35870_at	Hs.156738.1
38721_at	Hs.156667.1
34265_at	Hs.156540.1
36511_at	Hs.156509.1
32078_at	Hs.1565.1
37078_at	Hs.156445.1
33078_at	Hs.156406.1
36354_at	Hs.156369.1
35278_at	Hs.156367.1
1592_at	Hs.156346.1
40145_at	Hs.156346.1
904_s_at	Hs.156346.1
31554_at	Hs.156289.1
38101_at	Hs.156231.1
32764_at	Hs.156178.1
32765_f_at	Hs.156178.1
949_s_at	Hs.156171.1
33597_at	Hs.156169.1
32074_at	Hs.1560.1
38192_at	Hs.155995.1
32073_at	Hs.155983.1
32070_at	Hs.155975.1
33077_at	Hs.155959.1
41563_at	Hs.155942.1
41564_at	Hs.155942.1
1488_at	Hs.155919.1
33076_at	Hs.155915.1
40138_at	Hs.15591.1
40136_at	Hs.155829.1
35436_at	Hs.155827.1
40133_s_at	Hs.155742.1
33494_at	Hs.155729.1
40284_at	Hs.155651.1
40523_at	Hs.155651.1
38184_at	Hs.155644.1
38185_at	Hs.155644.1
38186_g_at	Hs.155644.1
40282_s_at	Hs.155597.1
40283_at	Hs.155597.1
38183_at	Hs.155591.1
39447_f_at	Hs.155586.1
39448_r_at	Hs.155586.1
40280_at	Hs.155586.1
32059_at	Hs.155572.1
853_at	Hs.155396.1
32048_at	Hs.15535 /// Hs.592549.1
32049_f_at	Hs.15535.1
32050_r_at	Hs.15535.1
1810_s_at	Hs.155342.1
32046_at	Hs.155342.1
40107_at	Hs.155247.1
38179_at	Hs.155204.1
40095_at	Hs.155097.1
38176_at	Hs.155090.1
36350_at	Hs.155085.1
32034_at	Hs.155040.1
40088_at	Hs.155017.1
35378_at	Hs.154704.1
36349_at	Hs.1547.1
38174_at	Hs.154658.1
40072_at	Hs.154655.1
40071_at	Hs.154654.1
859_at	Hs.154654.1
41533_at	Hs.154652.1
38172_at	Hs.154510.1
169_at	Hs.1545.1
35386_at	Hs.154495.1
35387_r_at	Hs.154495.1
40249_at	Hs.154495.1
31903_at	Hs.154429.1
36346_at	Hs.1544.1
40066_at	Hs.154320.1
36344_at	Hs.154299.1
36345_g_at	Hs.154299.1
38247_at	Hs.154299.1
36343_at	Hs.154296.1
31895_at	Hs.154276.1
587_at	Hs.154210.1
39348_at	Hs.154163.1
39349_at	Hs.154163.1
40061_at	Hs.154104.1
40057_at	Hs.154084.1
35013_at	Hs.154078.1
40056_at	Hs.154073.1
1050_at	Hs.154069.1
1051_g_at	Hs.154069.1
31889_at	Hs.154069.1
31888_s_at	Hs.154036.1
40237_at	Hs.154036.1
40052_at	Hs.153961.1
31886_at	Hs.153952.1
40050_at	Hs.153934.1
1955_s_at	Hs.153863.1
40231_at	Hs.153863.1
35012_at	Hs.153837.1
31882_at	Hs.153768.1
1347_at	Hs.153752.1
366_s_at	Hs.153704.1
31880_at	Hs.153678.1
38167_at	Hs.153648.1
38160_at	Hs.153563.1
31877_at	Hs.153546.1
39189_at	Hs.153521.1
39877_at	Hs.153521.1
40229_at	Hs.153504.1
38158_at	Hs.153479.1
272_at	Hs.153444.1
273_g_at	Hs.153444.1
33295_at	Hs.153381.1
39801_at	Hs.153357.1
1182_at	Hs.153322.1
38157_at	Hs.153299.1
39798_at	Hs.153177.1
35006_at	Hs.153088.1
36335_at	Hs.153058.1
31869_at	Hs.153026.1
40221_at	Hs.153022.1
31868_at	Hs.153003.1
40220_at	Hs.15299.1
38153_at	Hs.152983.1
39796_at	Hs.152978.1
38151_at	Hs.152944.1
38152_at	Hs.152944.1
