ProbeID	TargetID
A_51_P380919	NM_027036
A_51_P300395	NM_027037
A_52_P30632	NM_027040
A_52_P39413	NM_027041
A_52_P208604	NM_027044
A_51_P134301	NM_027044
A_52_P102798	NM_027045
A_51_P295175	NM_027045
A_51_P221702	NM_027046
A_52_P48569	NM_027052
A_52_P12403	NM_027052
A_51_P163639	NM_027055
A_52_P511821	NM_027057
A_51_P382805	NM_027061
A_52_P370225	NM_027062
A_51_P324742	NM_027063
A_51_P262925	NM_027069
A_51_P246092	NM_027074
A_51_P246104	NM_027076
A_51_P225493	NM_027077
A_52_P417694	NM_027078
A_52_P223524	NM_027081
A_51_P504512	NM_027083
A_52_P227995	NM_027083
A_51_P236755	NM_027085
A_51_P337856	NM_027086
A_52_P334680	NM_027086
A_51_P120645	NM_027087
A_52_P680311	NM_027088
A_52_P585831	NM_027088
A_51_P519497	NM_027089
A_51_P259230	NM_027091
A_51_P234888	NM_027093
A_51_P440904	NM_027098
A_52_P554436	NM_027100
A_51_P419571	NM_027101
A_51_P448325	NM_027102
A_52_P670735	NM_027103
A_52_P294261	NM_027104
A_51_P455861	NM_027105
A_51_P261087	NM_027106
A_51_P236769	NM_027109
A_52_P654646	NM_027111
A_52_P281711	NM_027113
A_51_P467682	NM_027115
A_51_P341571	NM_027117
A_51_P369762	NM_027120
A_52_P96552	NM_027121
A_52_P528463	NM_027122
A_52_P589023	NM_027123
A_52_P273998	NM_027123
A_51_P206824	NM_027126
A_51_P495232	NM_027127
A_51_P502685	NM_027128
A_51_P454002	NM_027129
A_52_P96637	NM_027130
A_51_P115027	NM_027130
A_51_P238665	NM_027132
A_52_P205714	NM_027133
A_52_P902339	NM_027133
A_51_P507844	NM_027133
A_52_P542204	NM_027134
A_51_P141274	NM_027135
A_52_P161806	NM_027136
A_51_P510141	NM_027137
A_52_P302977	NM_027139
A_51_P417313	NM_027139
A_52_P732529	NM_027139
A_52_P613418	NM_027141
A_52_P641849	NM_027143
A_52_P182406	NM_027144
A_52_P559808	NM_027144
A_52_P390227	NM_027144
A_52_P496260	NM_027148
A_52_P134924	NM_027149
A_52_P154589	NM_027149
A_51_P435333	NM_027151
A_51_P354757	NM_027152
A_51_P386612	NM_027153
A_52_P461378	NM_027154
A_51_P313532	NM_027154
A_52_P506422	NM_027156
A_51_P394154	NM_027156
A_51_P369773	NM_027157
A_52_P319149	NM_027159
A_51_P100034	NM_027162
A_51_P111293	NM_027163
A_52_P33831	NM_027164
A_51_P234927	NM_027165
A_52_P292454	NM_027166
A_51_P311694	NM_027166
A_51_P193764	NM_027170
A_51_P314045	NM_027171
A_52_P27442	NM_027172
A_51_P169374	NM_027172
A_51_P176854	NM_027175
A_51_P437247	NM_027180
A_51_P270478	NM_027181
A_51_P105709	NM_027182
A_52_P81101	NM_027184
A_51_P472799	NM_027184
A_52_P118461	NM_027184
A_52_P67079	NM_027185
A_51_P320593	NM_027185
A_51_P253697	NM_027186
A_52_P676108	NM_027187
A_52_P600030	NM_027188
A_52_P649724	NM_027188
A_51_P229325	NM_027188
A_51_P375390	NM_027189
A_51_P208697	NM_027192
A_51_P131942	NM_027193
A_51_P504588	NM_027194
A_52_P493867	NM_027194
A_51_P480290	NM_027195
A_51_P455906	NM_027196
A_52_P152952	NM_027203
A_51_P167513	NM_027203
A_51_P143142	NM_027204
A_51_P150678	NM_027206
A_51_P519570	NM_027207
A_52_P195809	NM_027208
A_51_P470935	NM_027208
A_51_P422300	NM_027209
A_51_P429743	NM_027210
A_51_P296737	NM_027211
A_52_P662711	NM_027211
A_51_P161874	NM_027212
A_51_P332359	NM_027213
A_52_P523330	NM_027215
A_52_P545010	NM_027216
A_52_P613528	NM_027218
A_51_P180629	NM_027219
A_52_P573255	NM_027219
A_52_P344601	NM_027220
A_52_P348189	NM_027221
A_51_P476559	NM_027221
A_51_P452153	NM_027222
A_52_P651078	NM_027226
A_52_P630388	NM_027226
A_51_P386648	NM_027227
A_51_P506015	NM_027230
A_51_P371876	NM_027230
A_51_P122290	NM_027230
A_51_P120729	NM_027231
A_52_P276222	NM_027231
A_52_P278154	NM_027236
A_51_P474688	NM_027236
A_51_P450278	NM_027237
A_51_P223396	NM_027238
A_52_P131458	NM_027238
A_52_P153302	NM_027238
A_51_P154427	NM_027239
A_51_P467233	NM_027241
A_51_P103865	NM_027242
A_52_P512329	NM_027248
A_51_P133870	NM_027248
A_51_P328622	NM_027249
A_52_P14444	NM_027250
A_51_P332392	NM_027250
A_52_P504342	NM_027250
A_51_P308029	NM_027251
A_52_P232935	NM_027251
A_51_P121252	NM_027256
A_51_P373717	NM_027256
A_51_P294883	NM_027257
A_51_P246215	NM_027259
A_52_P200350	NM_027260
A_51_P270519	NM_027263
A_51_P120851	NM_027264
A_52_P138380	NM_027264
A_52_P613167	NM_027264
A_52_P185109	NM_027266
A_52_P201206	NM_027268
A_52_P123400	NM_027269
A_51_P113222	NM_027270
A_52_P346256	NM_027275
A_52_P431872	NM_027275
A_52_P275152	NM_027276
A_51_P508349	NM_027276
A_51_P411130	NM_027278
A_52_P429106	NM_027278
A_51_P442838	NM_027279
A_51_P124285	NM_027280
A_51_P513979	NM_027283
A_52_P1042412	NM_027285
A_52_P581100	NM_027285
A_52_P487156	NM_027285
A_51_P109496	NM_027285
A_51_P257496	NM_027286
A_52_P621617	NM_027287
A_51_P454103	NM_027288
A_52_P584154	NM_027288
A_51_P296796	NM_027289
A_51_P212682	NM_027290
A_51_P161929	NM_027292
A_51_P481238	NM_027293
A_51_P308048	NM_027294
A_52_P591357	NM_027295
A_52_P626756	NM_027296
A_52_P456629	NM_027296
A_52_P536082	NM_027297
A_51_P193852	NM_027297
A_51_P122649	NM_027299
A_51_P319289	NM_027301
A_52_P670188	NM_027301
A_51_P250001	NM_027304
A_51_P225634	NM_027306
A_51_P171200	NM_027307
A_52_P185119	NM_027308
A_51_P281778	NM_027308
A_51_P233160	NM_027309
A_52_P441684	NM_027310
A_51_P405668	NM_027314
A_52_P332517	NM_027314
A_51_P348119	NM_027315
A_51_P480363	NM_027315
A_51_P461864	NM_027318
A_52_P24106	NM_027318
A_51_P414889	NM_027320
A_52_P65305	NM_027321
A_52_P333063	NM_027321
A_52_P102002	NM_027323
A_52_P113700	NM_027324
A_51_P418526	NM_027324
A_52_P1066847	NM_027326
A_52_P530665	NM_027326
A_52_P252187	NM_027328
A_51_P340704	NM_027328
A_52_P517006	NM_027332
A_52_P205695	NM_027334
A_51_P278018	NM_027338
A_51_P229403	NM_027339
A_52_P670766	NM_027339
A_51_P465386	NM_027340
A_52_P513477	NM_027341
A_51_P115159	NM_027342
A_51_P238796	NM_027344
A_51_P386911	NM_027346
A_52_P181506	NM_027347
A_51_P190124	NM_027347
A_51_P315555	NM_027350
A_52_P371705	NM_027351
A_52_P42976	NM_027352
A_51_P173197	NM_027352
A_52_P134556	NM_027353
A_52_P530958	NM_027353
A_52_P164709	NM_027354
A_51_P371770	NM_027354
A_52_P425706	NM_027355
A_51_P270577	NM_027355
A_51_P278034	NM_027356
A_52_P49727	NM_027357
A_51_P128287	NM_027360
A_51_P334318	NM_027363
A_51_P491635	NM_027366
A_52_P517001	NM_027371
A_51_P100155	NM_027371
A_52_P656516	NM_027373
A_51_P291210	NM_027373
A_51_P335770	NM_027373
A_52_P455629	NM_027375
A_52_P351669	NM_027375
A_52_P469939	NM_027375
A_51_P193894	NM_027375
A_52_P198019	NM_027376
A_51_P186092	NM_027379
A_52_P562196	NM_027379
A_51_P281806	NM_027381
A_52_P482849	NM_027381
A_51_P481191	NM_027382
A_52_P464062	NM_027382
A_51_P414927	NM_027388
A_52_P252195	NM_027388
A_51_P411200	NM_027391
A_51_P326854	NM_027394
A_52_P201598	NM_027394
A_52_P26794	NM_027395
A_51_P334335	NM_027397
A_51_P117087	NM_027398
A_52_P184257	NM_027399
A_51_P484158	NM_027399
A_52_P652513	NM_027400
A_51_P156394	NM_027401
A_51_P354913	NM_027402
A_52_P213696	NM_027402
A_51_P216315	NM_027404
A_52_P303595	NM_027405
A_51_P504546	NM_027406
A_51_P147034	NM_027407
A_52_P53740	NM_027407
A_51_P411217	NM_027409
A_52_P45170	NM_027409
A_51_P240693	NM_027410
A_52_P75348	NM_027411
A_51_P227564	NM_027411
A_52_P531662	NM_027412
A_51_P178872	NM_027412
A_51_P259415	NM_027415
A_51_P137709	NM_027416
A_52_P27694	NM_027419
A_51_P381157	NM_027420
A_52_P615010	NM_027420
A_51_P413097	NM_027421
A_51_P399960	NM_027422
A_51_P399959	NM_027422
A_51_P328239	NM_027423
A_51_P375533	NM_027423
A_52_P174456	NM_027425
A_52_P155346	NM_027426
A_52_P649322	NM_027426
A_51_P302488	NM_027426
A_51_P257583	NM_027427
A_52_P206573	NM_027427
A_51_P195808	NM_027429
A_52_P362997	NM_027429
A_51_P103975	NM_027430
A_52_P529486	NM_027432
A_52_P393056	NM_027432
A_52_P443330	NM_027432
A_51_P111455	NM_027432
A_52_P349298	NM_027434
A_51_P229633	NM_027434
A_52_P624168	NM_027435
A_51_P343129	NM_027435
A_51_P339898	NM_027435
A_52_P354183	NM_027436
A_51_P190199	NM_027438
A_51_P461724	NM_027439
A_51_P384936	NM_027442
A_52_P402907	NM_027444
A_51_P388691	NM_027444
A_52_P484281	NM_027445
A_51_P221972	NM_027446
A_52_P378287	NM_027448
A_51_P517843	NM_027450
A_51_P229498	NM_027452
A_52_P442756	NM_027453
A_51_P465473	NM_027453
A_52_P358651	NM_027454
A_51_P497295	NM_027455
A_51_P411389	NM_027457
A_52_P13703	NM_027457
A_51_P156438	NM_027460
A_51_P156434	NM_027460
A_52_P209264	NM_027462
A_51_P491710	NM_027462
A_52_P641477	NM_027462
A_51_P394354	NM_027464
A_51_P111488	NM_027469
A_51_P328760	NM_027470
A_51_P169564	NM_027472
A_52_P549929	NM_027472
A_52_P549927	NM_027472
A_52_P486759	NM_027475
A_52_P472799	NM_027475
A_51_P208870	NM_027476
A_51_P493587	NM_027477
A_51_P390586	NM_027478
A_52_P493370	NM_027480
A_51_P502993	NM_027480
A_51_P341789	NM_027481
A_52_P23308	NM_027482
A_51_P199567	NM_027485
A_52_P490032	NM_027491
A_51_P457989	NM_027491
A_52_P173470	NM_027493
A_51_P378825	NM_027493
A_51_P461761	NM_027494
A_52_P589112	NM_027494
A_52_P579519	NM_027495
A_52_P571371	NM_027495
A_51_P266949	NM_027495
A_52_P463235	NM_027496
A_52_P117197	NM_027497
A_51_P452003	NM_027497
A_52_P151465	NM_027498
A_52_P151467	NM_027498
A_52_P467128	NM_027500
A_51_P514139	NM_027504
A_52_P479522	NM_027506
A_52_P417978	NM_027510
A_52_P163750	NM_027512
A_51_P371867	NM_027512
A_52_P162697	NM_027514
A_52_P162695	NM_027514
A_51_P237097	NM_027514
A_52_P628590	NM_027514
A_51_P233304	NM_027519
A_52_P3276	NM_027519
A_51_P431823	NM_027521
A_52_P249544	NM_027530
A_52_P6253	NM_027530
A_52_P570583	NM_027532
A_52_P183979	NM_027532
A_51_P394394	NM_027533
A_52_P630964	NM_027533
A_51_P165834	NM_027539
A_52_P672453	NM_027541
A_51_P116023	NM_027543
A_52_P413193	NM_027543
A_51_P339962	NM_027545
A_51_P347448	NM_027547
A_51_P454782	NM_027548
A_51_P205215	NM_027551
A_52_P118560	NM_027552
A_52_P266106	NM_027554
A_52_P22180	NM_027554
A_52_P235479	NM_027554
A_51_P417651	NM_027560
A_51_P243418	NM_027562
A_52_P232859	NM_027562
A_51_P380991	NM_027563
A_51_P153513	NM_027564
A_52_P683287	NM_027564
A_52_P176993	NM_027568
A_51_P136680	NM_027568
A_52_P592120	NM_027569
A_52_P124264	NM_027569
A_51_P359259	NM_027569
A_52_P161454	NM_027570
A_51_P300038	NM_027570
A_51_P338878	NM_027571
A_51_P144134	NM_027572
A_52_P576818	NM_027580
A_51_P350105	NM_027582
A_52_P135990	NM_027582
A_51_P316446	NM_027588
A_52_P619831	NM_027588
A_52_P392247	NM_027590
A_51_P438236	NM_027591
A_51_P470029	NM_027592
A_51_P466298	NM_027597
A_52_P378900	NM_027599
A_52_P187810	NM_027600
A_51_P140434	NM_027600
A_52_P161052	NM_027603
A_52_P6073	NM_027604
A_51_P213898	NM_027604
A_51_P249073	NM_027609
A_52_P292632	NM_027614
A_51_P204131	NM_027616
A_52_P434616	NM_027616
A_51_P374549	NM_027617
A_51_P503736	NM_027622
A_51_P166648	NM_027627
A_52_P6070	NM_027627
A_52_P301079	NM_027629
A_52_P510119	NM_027629
A_51_P292127	NM_027629
A_52_P510764	NM_027631
A_51_P127320	NM_027631
A_51_P410228	NM_027633
A_51_P397078	NM_027637
A_52_P169260	NM_027637
A_51_P299632	NM_027641
A_52_P156765	NM_027641
A_52_P571457	NM_027642
A_52_P209992	NM_027642
A_51_P363303	NM_027644
A_51_P241577	NM_027649
A_52_P496133	NM_027649
A_51_P277075	NM_027650
A_52_P228171	NM_027652
A_51_P104891	NM_027652
A_52_P630563	NM_027652
A_51_P297771	NM_027654
A_52_P412321	NM_027654
A_52_P163755	NM_027658
A_51_P490692	NM_027658
A_51_P127346	NM_027661
A_52_P276430	NM_027664
A_52_P539250	NM_027665
A_51_P466364	NM_027667
A_51_P466367	NM_027667
A_51_P453196	NM_027669
A_51_P237878	NM_027671
A_52_P555776	NM_027671
A_51_P164788	NM_027673
A_51_P265905	NM_027678
A_52_P6297	NM_027678
A_52_P223646	NM_027687
A_52_P476877	NM_027689
A_51_P337110	NM_027694
A_52_P231635	NM_027695
A_51_P312748	NM_027695
A_52_P91346	NM_027696
A_52_P341991	NM_027696
A_52_P342202	NM_027696
A_52_P623775	NM_027698
A_52_P354202	NM_027698
A_52_P417967	NM_027698
A_51_P511418	NM_027699
A_51_P275268	NM_027702
A_51_P421479	NM_027704
A_52_P474294	NM_027711
A_52_P65496	NM_027711
A_52_P65494	NM_027711
A_51_P423356	NM_027721
A_52_P228059	NM_027722
A_52_P305246	NM_027722
A_52_P116919	NM_027724
A_52_P434779	NM_027725
A_51_P272586	NM_027727
A_51_P131164	NM_027728
A_51_P487004	NM_027732
A_51_P297388	NM_027733
A_52_P75174	NM_027740
A_51_P348325	NM_027740
A_52_P186686	NM_027741
A_52_P287927	NM_027742
A_52_P43028	NM_027742
A_51_P505662	NM_027744
A_51_P114274	NM_027745
A_52_P577497	NM_027748
A_51_P169617	NM_027748
A_51_P219166	NM_027756
A_52_P411462	NM_027758
A_52_P474961	NM_027759
A_51_P153614	NM_027759
A_52_P48767	NM_027760
A_51_P473912	NM_027762
A_51_P279062	NM_027763
A_52_P461807	NM_027764
A_51_P425232	NM_027764
A_51_P481417	NM_027768
A_52_P260629	NM_027769
A_52_P565051	NM_027769
A_51_P175146	NM_027769
A_51_P408430	NM_027770
A_52_P468927	NM_027770
A_52_P255849	NM_027773
A_51_P399062	NM_027777
A_51_P297865	NM_027782
A_51_P458914	NM_027788
A_51_P264132	NM_027789
A_52_P578744	NM_027789
A_51_P174215	NM_027790
A_52_P105249	NM_027797
A_51_P335350	NM_027799
A_52_P546135	NM_027799
A_52_P533779	NM_027799
A_52_P157893	NM_027802
A_52_P290369	NM_027804
A_51_P136845	NM_027804
A_52_P429265	NM_027805
A_51_P501107	NM_027807
A_52_P268378	NM_027807
A_52_P421399	NM_027807
A_52_P321000	NM_027810
A_52_P327289	NM_027810
A_52_P646602	NM_027815
A_51_P370967	NM_027815
A_52_P421698	NM_027816
A_51_P322265	NM_027817
A_51_P440238	NM_027819
A_52_P219904	NM_027827
A_52_P476731	NM_027828
A_51_P394764	NM_027828
A_52_P337427	NM_027829
A_52_P16166	NM_027830
A_51_P290387	NM_027832
A_52_P499028	NM_027834
A_52_P121468	NM_027835
A_51_P387810	NM_027835
A_52_P59124	NM_027836
A_51_P277216	NM_027836
A_51_P252988	NM_027837
A_51_P423431	NM_027838
A_51_P228604	NM_027839
A_51_P309158	NM_027840
A_51_P355981	NM_027844
A_52_P466147	NM_027852
A_52_P685999	NM_027853
A_51_P232399	NM_027857
A_51_P208019	NM_027859
A_52_P469730	NM_027860
A_52_P293299	NM_027860
A_52_P434639	NM_027860
A_51_P288522	NM_027861
A_51_P264186	NM_027862
A_52_P640355	NM_027862
A_51_P337230	NM_027864
A_51_P142450	NM_027865
A_51_P174275	NM_027866
A_51_P442097	NM_027868
A_51_P453343	NM_027869
A_52_P229271	NM_027869
A_51_P404755	NM_027870
A_52_P423380	NM_027870
A_52_P577205	NM_027871
A_51_P380337	NM_027871
A_51_P299805	NM_027872
A_51_P331661	NM_027873
A_52_P11576	NM_027874
A_51_P359813	NM_027874
A_51_P136277	NM_027874
A_51_P114372	NM_027877
A_52_P406507	NM_027877
A_51_P481482	NM_027878
A_51_P217369	NM_027880
A_51_P196844	NM_027881
A_52_P496341	NM_027882
A_51_P172412	NM_027882
A_52_P213402	NM_027883
A_52_P213400	NM_027883
A_51_P342813	NM_027883
A_52_P595717	NM_027885
A_51_P516994	NM_027886
A_52_P239391	NM_027889
A_51_P516362	NM_027889
A_52_P649356	NM_027889
A_52_P488666	NM_027890
A_51_P475875	NM_027891
A_52_P437363	NM_027892
A_52_P616949	NM_027893
A_52_P24835	NM_027893
A_51_P101255	NM_027896
A_51_P135012	NM_027897
A_51_P312885	NM_027898
A_51_P292313	NM_027900
A_51_P354102	NM_027901
A_52_P207982	NM_027901
A_51_P219266	NM_027902
A_51_P365351	NM_027903
A_51_P340947	NM_027905
A_51_P391616	NM_027907
A_51_P342835	NM_027909
A_51_P148122	NM_027910
A_52_P333352	NM_027911
A_52_P333355	NM_027911
A_51_P213641	NM_027915
A_51_P444005	NM_027917
A_51_P249274	NM_027918
A_52_P554451	NM_027918
A_51_P419759	NM_027919
A_51_P200586	NM_027920
A_52_P566129	NM_027921
A_52_P643288	NM_027922
A_51_P179953	NM_027922
A_52_P264790	NM_027924
A_52_P193233	NM_027925
A_51_P475891	NM_027925
A_52_P158376	NM_027926
A_51_P284793	NM_027927
A_52_P1155474	NM_027927
A_51_P116289	NM_027930
A_52_P681495	NM_027930
A_52_P392591	NM_027931
A_51_P194999	NM_027931
A_52_P389043	NM_027933
A_52_P676195	NM_027934
A_51_P414160	NM_027935
A_51_P341926	NM_027937
A_52_P538158	NM_027940
A_51_P425334	NM_027940
A_51_P401024	NM_027941
A_51_P376610	NM_027942
A_51_P335419	NM_027945
A_52_P109098	NM_027946
A_52_P46310	NM_027946
A_52_P637353	NM_027947
A_51_P118168	NM_027947
A_51_P356012	NM_027949
A_52_P576854	NM_027950
A_51_P189361	NM_027950
A_51_P387868	NM_027951
A_51_P200599	NM_027952
A_51_P273538	NM_027954
A_52_P583989	NM_027955
A_52_P70810	NM_027959
A_51_P297968	NM_027959
A_52_P339495	NM_027959
A_51_P329818	NM_027960
A_52_P416086	NM_027961
A_51_P288558	NM_027963
A_51_P459012	NM_027964
A_51_P223036	NM_027968
A_52_P604568	NM_027968
A_51_P150023	NM_027970
A_52_P172910	NM_027971
A_51_P518909	NM_027971
A_51_P241791	NM_027973
A_52_P415931	NM_027973
A_51_P273556	NM_027975
A_52_P593037	NM_027976
A_51_P277295	NM_027977
A_51_P447752	NM_027978
A_51_P253074	NM_027979
A_51_P423509	NM_027980
A_51_P399175	NM_027982
A_51_P204350	NM_027983
A_51_P374782	NM_027984
A_51_P179987	NM_027985
A_51_P350368	NM_027986
A_52_P193941	NM_027987
A_51_P155638	NM_027987
A_52_P625940	NM_027988
A_51_P105068	NM_027990
A_52_P16320	NM_027992
A_51_P135066	NM_027992
A_51_P503953	NM_027993
A_51_P430973	NM_027995
A_51_P297984	NM_027996
A_52_P477533	NM_027996
A_51_P131315	NM_027997
A_52_P421543	NM_027998
A_51_P281593	NM_028000
A_51_P191262	NM_028001
A_51_P487162	NM_028002
A_51_P354154	NM_028003
A_51_P518926	NM_028005
A_52_P377126	NM_028005
A_51_P410451	NM_028006
A_51_P442152	NM_028007
A_52_P614472	NM_028009
A_51_P299866	NM_028011
A_52_P609560	NM_028012
A_51_P136941	NM_028012
A_51_P505823	NM_028013
A_52_P596086	NM_028014
A_51_P481546	NM_028015
A_51_P294233	NM_028016
A_51_P170008	NM_028017
A_52_P394411	NM_028017
A_51_P196895	NM_028018
A_51_P367285	NM_028019
A_51_P148163	NM_028020
A_52_P663828	NM_028021
A_51_P318580	NM_028021
A_51_P517051	NM_028022
A_51_P125691	NM_028023
A_52_P145066	NM_028024
A_51_P500226	NM_028024
A_51_P451516	NM_028027
A_51_P232474	NM_028028
A_52_P549305	NM_028029
A_51_P378545	NM_028030
A_51_P496491	NM_028031
A_52_P287492	NM_028031
A_52_P206627	NM_028032
A_51_P301736	NM_028032
A_51_P312952	NM_028034
A_51_P312949	NM_028034
A_51_P120093	NM_028035
A_51_P292368	NM_028036
A_51_P187507	NM_028037
A_51_P219325	NM_028038
A_51_P195034	NM_028039
A_51_P365409	NM_028040
A_51_P170619	NM_028041
A_52_P471227	NM_028042
A_51_P341010	NM_028042
A_52_P249588	NM_028043
A_52_P585362	NM_028043
A_51_P271704	NM_028044
A_51_P425373	NM_028047
A_52_P436447	NM_028048
A_52_P121035	NM_028049
A_51_P471502	NM_028049
A_51_P401069	NM_028050
A_51_P206235	NM_028051
A_51_P376656	NM_028052
A_51_P181865	NM_028053
A_51_P372936	NM_028054
A_52_P381553	NM_028055
A_52_P193236	NM_028056
A_52_P315369	NM_028057
A_51_P438527	NM_028057
A_51_P271725	NM_028058
A_52_P423021	NM_028059
A_51_P413255	NM_028059
A_51_P106979	NM_028060
A_52_P386837	NM_028063
A_51_P103222	NM_028064
A_51_P498403	NM_028065
A_51_P502119	NM_028066
A_52_P523445	NM_028069
A_51_P209965	NM_028070
A_52_P435356	NM_028071
A_51_P494675	NM_028071
A_51_P133229	NM_028072
A_52_P193925	NM_028072
A_51_P481569	NM_028074
A_52_P346367	NM_028074
A_51_P457187	NM_028075
A_52_P511431	NM_028076
A_51_P432883	NM_028076
A_51_P335480	NM_028077
A_52_P615348	NM_028078
A_51_P118225	NM_028078
A_52_P589169	NM_028079
A_52_P12604	NM_028082
A_51_P367310	NM_028083
A_51_P318618	NM_028085
A_52_P53144	NM_028087
A_51_P447785	NM_028089
A_52_P121	NM_028091
A_51_P468482	NM_028093
A_51_P298023	NM_028094
A_51_P329879	NM_028095
A_51_P138859	NM_028097
A_52_P435426	NM_028099
A_52_P215136	NM_028099
A_52_P499711	NM_028099
A_51_P288618	NM_028099
A_51_P434776	NM_028101
A_52_P40345	NM_028104
A_51_P247481	NM_028105
A_51_P223092	NM_028106
A_52_P208665	NM_028108
A_52_P111866	NM_028108
A_51_P122845	NM_028108
A_51_P393587	NM_028108
A_51_P369200	NM_028109
A_51_P279232	NM_028110
A_52_P662796	NM_028110
A_52_P178904	NM_028112
A_51_P181891	NM_028113
A_51_P181899	NM_028113
A_51_P408604	NM_028115
A_51_P165027	NM_028116
A_51_P140721	NM_028117
A_51_P509579	NM_028118
A_52_P256322	NM_028118
A_52_P3825	NM_028119
A_51_P460958	NM_028120
A_51_P266143	NM_028121
A_51_P312336	NM_028122
A_51_P343689	NM_028122
A_51_P122740	NM_028123
A_52_P241508	NM_028125
A_52_P214042	NM_028125
A_52_P181022	NM_028126
A_51_P413122	NM_028126
A_52_P534560	NM_028127
A_51_P199968	NM_028127
A_52_P417457	NM_028127
A_51_P246339	NM_028128
A_51_P416846	NM_028129
A_52_P211037	NM_028130
A_52_P273748	NM_028130
A_52_P304947	NM_028131
A_51_P368074	NM_028132
A_52_P387009	NM_028133
A_51_P173233	NM_028134
A_52_P136720	NM_028134
A_52_P148301	NM_028134
A_51_P343648	NM_028135
A_52_P30328	NM_028135
A_51_P148959	NM_028136
A_52_P53199	NM_028136
A_52_P400584	NM_028137
A_51_P242101	NM_028137
A_52_P473258	NM_028139
A_51_P323148	NM_028140
A_52_P660405	NM_028140
A_51_P105869	NM_028141
A_52_P74684	NM_028142
A_52_P635910	NM_028142
A_51_P497280	NM_028146
A_52_P371918	NM_028148
A_51_P302507	NM_028148
A_51_P500996	NM_028149
A_51_P149373	NM_028149
A_52_P241544	NM_028150
A_51_P476711	NM_028151
A_51_P281855	NM_028152
A_52_P74427	NM_028152
A_52_P416240	NM_028152
A_52_P284470	NM_028156
A_51_P236991	NM_028156
A_52_P270158	NM_028157
A_52_P594355	NM_028162
A_52_P430710	NM_028162
A_52_P77093	NM_028166
A_51_P199552	NM_028166
A_52_P148184	NM_028166
A_51_P450536	NM_028170
A_52_P574199	NM_028170
A_52_P160155	NM_028171
