Probe Set ID	Representative Public ID
160116_at	AI850047
160117_at	AI850638
160118_at	AF022432
160119_at	AI845538
160120_i_at	AI327450
160121_at	AW125050
160122_at	AW061161
160123_at	AI835524
160124_r_at	U13839
160125_at	AI852768
160126_at	AF082526
160127_at	L49507
160128_at	AA882332
160129_at	AI839632
160130_at	AA795284
160131_at	AI854404
160132_at	AA710635
160133_at	L40459
160134_at	AI841275
160135_at	AW122914
160136_r_at	AI120170
160137_at	AW260308
160138_at	L38822
160139_at	AI848798
160140_at	AI852161
160141_r_at	AI843342
160142_at	AW122983
160143_r_at	Y08486
160144_at	AW046006
160145_at	AI593999
160146_r_at	D83999
160147_r_at	AA422224
160148_at	D86604
160149_at	AI841543
160150_f_at	AW125626
160151_i_at	AW122811
160152_at	U39302
160153_at	AI835917
160154_at	AI846493
160155_at	AA681747
160156_at	AA981015
160157_at	AW124942
160158_at	AI843313
160159_at	X64713
160160_at	AF100342
160161_at	AI849497
160162_at	AI852545
160163_at	AI843518
160164_at	AW125189
160165_at	AI850365
160166_r_at	AI843495
160167_at	AW121948
160168_at	AW125686
160169_at	AI851407
160170_at	AF069708
160171_f_at	AI854821
160172_at	Y13832
160173_at	AI852838
160174_at	AI851650
160175_at	X03233
160176_at	AJ132616
160177_at	AW123805
160178_r_at	AW047190
160179_at	AW124122
160180_at	AI853036
160181_at	X95818
160182_at	AI846595
160183_f_at	AI846109
160184_at	AA815795
160185_at	AB031291
160186_at	AI847282
160187_at	AI846932
160188_at	AI854103
160189_at	AI843747
160190_at	U10355
160191_at	AW122058
160192_at	AF031568
160193_at	AW125340
160194_at	U18992
160195_at	AI846961
160196_at	AI843662
160197_at	AW060487
160198_at	AI842562
160199_at	AF095257
160200_at	AA816191
160201_r_at	AB016795
160202_at	AI845108
160203_at	AA840409
160204_at	AI838470
160205_f_at	AB024427
160206_at	AI663783
160207_at	AW121639
160208_at	AW122772
160209_at	AI850285
160210_at	AF109377
160211_at	AI846885
160212_at	AW050205
160213_at	D14010
160214_at	AW122235
160215_at	L12140
160216_f_at	AI503011
160217_at	AI842715
160218_at	AW123751
160219_r_at	X64455
160220_at	AJ242914
160221_at	AA709879
160222_i_at	AI851685
160223_at	AW047172
160224_at	AW047009
160225_at	AI840450
160226_at	AW046879
160227_s_at	AI132491
160228_at	AI838249
160229_at	AI846667
160230_at	AI852363
160231_at	AI851129
160232_at	AJ007310
160233_at	AI854743
160234_at	AI848382
160235_at	AI843521
160236_at	AI835624
160237_at	AW047339
160238_at	AW045981
160239_at	AI844762
160240_at	AI852051
160241_at	AB021709
160242_at	AW121453
160243_r_at	M12289
160244_at	AI836048
160245_at	AW045564
160246_at	AI839109
160247_at	AW060527
160248_at	AA986856
160249_at	U44426
160250_at	AW049643
160251_at	AW125150
160252_at	AI840975
160253_at	AW125390
160254_at	AW123191
160255_at	AA657044
160256_at	AA611709
160257_at	X60203
160258_at	AI853190
160259_at	AA647449
160260_at	AI836346
160261_i_at	AI849416
160262_at	AI839901
160263_r_at	AI840981
160264_s_at	AI836143
160265_at	AW123979
160266_r_at	AW124599
160267_at	AI845987
160268_at	AI847146
160269_at	U40494
160270_at	AW108371
160271_at	AW121255
160272_at	AI849356
160273_at	AA960603
160274_at	AA755053
160275_at	AI840996
160276_at	Y18365
160277_at	AW125618
160278_at	AI854550
160279_at	AW123632
160280_at	AI747654
160281_at	AI840773
160282_at	AI847490
160283_at	AW045742
160284_at	AI844890
160285_at	AI848996
160286_at	AA733594
160287_at	AI852557
160288_at	AI841311
160289_s_at	AI849904
160290_at	AI574278
160291_at	AI838624
160292_at	AW123987
160293_at	AI839817
160294_at	AI843539
160295_at	AW049350
160296_at	AF033188
160297_at	AW121431
160298_at	AW122012
160299_at	AA879590
160300_at	Z21858
160301_at	AI848114
160302_at	AW046391
160303_at	AI846542
160304_r_at	AA414947
160305_at	AW121693
160306_at	X95279
160307_at	AW121695
160308_at	AI839417
160309_at	AW259500
160310_at	AW046771
160311_at	AI841137
160312_at	AW125031
160313_at	AW046691
160314_at	AI839803
160315_at	AI843155
160316_at	AA981581
160317_at	AI835712
160318_at	AI844511
160319_at	U66166
160320_at	U58883
160321_at	AF062071
160322_at	AW123666
160323_at	AW122167
160324_at	AI848299
160325_r_at	L22067
160326_at	AI837005
160327_at	AI848936
160328_at	AI838015
160329_at	AA798365
160330_at	AW122453
160331_at	Z36549
160332_at	AI840738
160333_at	AI846102
160334_at	AI851945
160335_at	U95053
160336_at	AI850692
160337_at	AI847162
160338_at	AW121792
160339_at	AI850569
160340_at	AI835714
160341_at	AW122189
160342_r_at	AA939673
160343_at	AI848458
160344_at	AB021289
160345_at	AW125562
160346_at	AI841825
160347_at	AW125168
160348_at	AW120787
160349_at	AI854839
160350_at	AW060750
160351_at	AI846531
160352_at	AI846470
160353_i_at	X76850
160354_at	AJ005621
160355_at	L04649
160356_at	AI851401
160357_at	AA414507
160358_at	AI847784
160359_at	AI854358
160360_at	AI838205
160361_at	AW120963
160362_at	AW124835
160363_at	D43643
160364_at	X80232
160365_at	AW125491
160366_at	AI846422
160367_at	AW125223
160368_at	AI836707
160369_at	AI849109
160370_at	AA683849
160371_at	AW122878
160372_at	AB026255
160373_i_at	AI839175
160374_r_at	AI119718
160375_at	AJ006474
160376_at	AW125508
160377_at	AW210064
160378_at	AI853127
160379_at	L00919
160380_at	AI846699
160381_at	AI851505
160382_at	AI845353
160383_at	X80899
160384_at	AF118128
160385_at	AI851345
160386_at	AI835981
160387_at	AI853900
160388_at	AI848668
160389_r_at	AW045247
160390_at	U45977
160391_at	AI853364
160392_at	AW060358
160393_at	AI853226
160394_at	AI854302
160395_at	AW046672
160396_at	AW121580
160397_at	AI790328
160398_at	AW124661
160399_r_at	AA646966
160400_at	AI853616
160401_r_at	AI931748
160402_at	AA795613
160403_at	AW122690
160404_at	AA110326
160405_at	AI842657
160406_at	AJ006033
160407_at	AB010297
160408_at	AI838900
160409_at	U96725
160410_at	AI847040
160411_at	AW121765
160412_at	U10903
160413_at	U17259
160414_at	AI849431
160415_at	AI604314
160416_at	U62545
160417_at	U86090
160418_at	AI852085
160419_r_at	AA866869
160420_r_at	M13442
160421_r_at	AA590358
160422_at	AB013912
160423_at	AI853575
160424_f_at	AI846851
160425_at	AI156731
160426_at	D31966
160427_at	AW046323
160428_at	AF058956
160429_at	AW121314
160430_at	M90364
160431_at	AW124432
160432_at	AI853062
160433_at	AF003352
160434_at	AW122426
160435_at	AW050035
160436_at	AI854272
160437_at	AB027566
160438_at	X15963
160439_at	U53584
160440_at	U79748
160441_at	AI156095
160442_at	AB022156
160443_at	M14647
160444_at	AI848397
160445_at	AI844714
160446_at	U46068
160447_at	D88315
160448_at	AI646750
160449_at	AW122207
160450_at	AW121555
160451_at	D87691
160452_at	U00478
160453_at	L21707
160454_at	AW123401
160455_s_at	AW123786
160456_at	AW106645
160457_at	AW125397
160458_at	AI853261
160459_r_at	Z31557
160460_at	AI837887
160461_f_at	AW215736
160462_f_at	AW050256
160463_at	X51829
160464_s_at	U60593
160465_at	AA882285
160466_at	AI048716
160467_at	AB016275
160468_at	D78188
160469_at	M62470
160470_at	AI840436
160471_at	U75680
160472_r_at	AI837838
160473_at	AI836205
160474_at	AW046278
160475_at	AI839116
160476_f_at	AI839717
160477_at	AW046205
160478_r_at	AV216394
160479_at	M29394
160480_at	X82288
160481_at	AF009605
160482_at	AI841705
160483_at	U16322
160484_at	AI840118
160485_r_at	D87663
160486_at	AI848822
160487_at	M19436
160488_at	L10319
160489_at	L24118
160490_at	AI847127
160491_at	AW125589
160492_at	AI648005
160493_at	D16432
160494_at	AB012108
160495_at	M94623
160496_s_at	AA929330
160497_at	AW060728
160498_at	U69270
160499_at	J03297
160500_at	X61433
160501_at	Y09632
160502_at	AF084524
160503_at	Z22593
160504_at	AI197077
160505_at	AA499784
160506_at	AA673494
160507_at	AA647239
160508_at	AW209486
160509_at	AI594518
160510_f_at	U13921
160511_at	L12029
160512_at	AA606318
160513_at	AA646408
160514_at	D78255
160515_at	AW048715
160516_at	U49351
160517_at	M35153
160518_at	AI048434
160519_at	U26437
160520_at	X80508
160521_at	U01139
160522_at	D45203
160523_at	M81128
160524_at	X72966
160525_f_at	AI324118
160526_s_at	M60285
160527_at	AB012886
160528_at	Z47352
160529_r_at	U30838
160530_at	AW120976
160531_at	AC002397
160532_at	M22479
160533_r_at	X12521
160534_at	Z54219
160535_at	X78709
160536_at	Z50013
160537_at	AF026073
160538_at	L01640
160539_at	X66091
160540_at	AF022223
160541_at	AW124660
160542_at	AF012822
160543_at	AF062482
160544_at	AJ223066
160545_at	M86183
160546_at	AW121134
160547_s_at	AI839138
160548_at	AI098675
160549_at	M23568
160550_i_at	AF035939
160551_at	U30839
160552_at	M62418
160553_at	X63782
160554_at	AI839363
160555_r_at	M58761
160556_at	AW048976
160557_at	AI848914
160558_at	U22445
160559_at	AV124768
160560_at	AV107330
160561_at	M34094
160562_at	Z31399
160563_at	AI848801
160564_at	X81627
160565_at	Z13969
160566_at	AW121166
160567_at	L06444
160568_at	AI841389
160569_at	AI848235
160570_at	AI931692
160571_at	AF020039
160572_at	AF017153
160573_at	AA645537
160574_at	AF037256
160575_at	AW045426
160576_at	AW046003
160577_at	AF011336
160578_at	AW122388
160579_at	AI021125
160580_at	U04299
160581_at	AI848078
160582_at	AF059576
160583_at	AA880988
160584_at	AI838704
160585_at	AA867497
160586_r_at	AI606103
160587_at	AW050018
160588_at	AI047791
160589_at	AI854234
160590_r_at	AI853323
160591_at	AI504013
160592_at	AI874754
160593_at	AW120567
160594_at	L08407
160595_at	AI842450
160596_at	AW050048
160597_at	AW047450
160598_at	AW211627
160599_r_at	AA089009
160600_at	AA608168
160601_at	AF015768
160602_at	AF039216
160603_at	AF000294
160604_at	AF045017
160605_s_at	AI157260
160606_r_at	D67076
160607_at	AW123707
160608_at	AI854462
160609_at	AI314990
160610_at	D86916
160611_at	AA212964
160612_at	Z48745
160613_at	AW049768
160614_at	U92437
160615_at	AI835963
160616_at	AW047201
160617_at	AW125783
160618_at	AA760613
160619_at	AI843727
160620_at	U83174
160621_at	AI852322
160622_at	AW211793
160623_at	AI847045
160624_at	AW122304
160625_f_at	AA048058
160626_at	U13262
160627_at	AA738710
160628_at	AI849354
160629_at	AI847399
160630_at	AW123599
160631_s_at	AV206713
160632_at	AW124627
160633_at	U89876
160634_at	AI848201
160635_at	AI849070
160636_at	AI854251
160637_at	AW060325
160638_at	U19596
160639_at	AF030065
160640_at	AW121625
160641_at	AI021573
160642_at	AI853079
160643_at	U31758
160644_at	AI314106
160645_at	U88908
160646_at	AI851983
160647_at	AF079834
160648_at	AI047076
160649_at	AB001419
160650_at	AI844711
160651_at	AI563854
160652_at	U49385
160653_at	AF043249
160654_at	AI839899
160655_at	D85391
160656_i_at	AF064448
160657_at	AI835460
160658_at	X74145
160659_at	AI853129
160660_r_at	AI157424
160661_at	AI840615
160662_r_at	AA667100
160663_at	AW047871
160664_at	AW060656
160665_at	AB021226
160666_at	AI835436
160667_at	U72519
160668_at	AI838195
160669_at	AI848835
160670_at	AW122863
160671_at	AW124836
160672_at	AI462438
160673_at	AI596544
160674_at	AI596094
160675_at	M60510
160676_at	AI839212
160677_at	AI843114
160678_at	AA871166
160679_at	AW121381
160680_at	Y08260
160681_at	AI131735
160682_at	AI851770
160683_at	AW049969
160684_at	AA930519
160685_at	AI153037
160686_at	AI836015
160687_r_at	AJ003132
160688_at	AW060175
160689_r_at	AW121848
160690_at	AW050240
160691_at	AI850270
160692_at	J05020
160693_at	AI849873
160694_at	U69599
160695_i_at	AF093259
160696_at	U00689
160697_at	AW045507
160698_s_at	AB011812
160699_at	AI877184
160700_i_at	AB013729
160701_at	AF009011
160702_at	AA791885
160703_at	AW120644
160704_at	AW121603
160705_at	U65091
160706_at	AW123347
160707_at	AI854081
160708_at	AI840446
160709_at	AI788201
160710_at	AI846787
160711_at	AI844846
160712_r_at	AI837948
160713_at	AI841579
160714_at	AI046826
160715_at	AI852398
160716_at	AI838550
160717_at	AI854226
160718_at	AJ012475
160719_at	AW049760
160720_at	AI845303
160721_at	U19617
160722_at	AW060526
160723_at	AW124848
160724_at	AJ245617
160725_at	AI121251
160726_at	U44940
160727_at	AW046357
160728_r_at	AW048694
160729_f_at	AI046575
160730_at	AI503987
160731_at	AI893677
160732_at	AA726383
160733_at	AI035317
160734_at	AF084575
160735_at	AW046452
160736_at	AA690230
160737_at	AW060927
160738_at	AI836334
160739_at	AI835081
160740_at	AA615984
160741_at	AB017104
160742_at	AI840146
160743_at	AI844222
160744_r_at	AA244542
160745_at	AW049299
160746_at	AA647393
160747_at	AI844739
160748_at	AW124849
160749_at	AI846812
160750_at	AI851674
160751_i_at	AA216808
160752_at	AA667021
160753_at	M74753
160754_at	AI850363
160755_at	AA007891
160756_at	AI847236
160757_at	AA940005
160758_at	AW124855
160759_at	AA597246
160760_at	L10106
160761_at	AA915203
160762_at	AI846185
160763_at	U81823
160764_at	AW046376
160765_at	AW120781
160766_at	AA733868
160767_at	L42293
160768_at	AI461837
160769_at	AW120606
160770_at	AW049778
160771_r_at	U79024
160772_i_at	AW214428
160773_at	AI846285
160774_at	AF037366
160775_at	AI848591
160776_at	AW048886
160777_at	AI851515
160778_at	AI846236
160779_at	AI843849
160780_at	AJ223069
160781_r_at	AW215456
160782_at	AI846418
160783_at	AW123154
160784_r_at	AI846439
160785_at	AI155273
160786_f_at	AI843424
160787_at	AW124900
160788_at	AI846045
160789_at	AW120525
160790_s_at	AI746365
160791_at	AW049254
160792_at	AI853318
160793_at	AI851313
160794_at	AI847158
160795_at	AW123662
160796_at	AB022915
160797_r_at	AW124869
160798_at	AW046483
160799_at	AW060549
160800_at	AA981257
160801_at	AW061073
160802_at	AA674812
160803_at	D88447
160804_at	AI836524
160805_s_at	AB025354
160806_at	AF099988
160807_at	AW124201
160808_at	AI854287
160809_at	AI842752
160810_r_at	AI844130
160811_at	AW121710
160812_at	AW121839
160813_r_at	AI893329
160814_at	AI854547
160815_at	AA709534
160816_at	AJ009634
160817_at	AA727424
160818_at	AW124130
160819_at	AW121600
160820_at	AW061299
160821_r_at	AW124336
160822_at	AI853638
160823_at	D10712
160824_at	AI852741
160825_at	AI850707
160826_at	AF013632
160827_at	AI835968
160828_at	X69620
160829_at	U44088
160830_at	AB006191
160831_at	AI838661
160832_at	Z19521
160833_at	AF072243
160834_at	AI847051
160835_i_at	AI851695
160836_at	U69535
160837_at	AA036386
160838_at	U27457
160839_at	AI606956
160840_at	AI853706
160841_at	AW047343
160842_at	X58472
160843_at	AA796214
160844_at	AF043225
160845_at	AW214617
160846_at	AI846534
160847_at	AI845321
160848_at	Z54200
160849_at	U93309
160850_at	U32197
160851_r_at	U15541
160852_at	D16313
160853_at	AI840922
160854_at	D76446
160855_at	AI035236
160856_at	J04761
160857_at	U30244
160858_at	AW045976
160859_s_at	Y07685
160860_at	AI853332
160861_s_at	AI385600
160862_at	AF035645
160863_at	X69827
160864_at	U54638
160865_at	L33417
160866_at	AI182272
160867_at	X04367
160868_at	AI835990
160869_at	AI849490
160870_at	AI847423
160871_at	AB023656
160872_f_at	AF034580
160873_at	AV206059
160874_r_at	AV101823
160875_at	AF090314
160876_at	X78684
160877_at	AA647799
160878_at	AF061503
160879_at	AA692742
160880_at	AB005662
160881_at	U14636
160882_at	AF012916
160883_at	AI608347
160884_at	AI415208
160885_at	AW120755
160886_i_at	AV063979
160887_at	D16464
160888_at	AF031939
160889_at	AI846313
160890_at	AW214587
160891_at	AA980377
160892_at	D87117
160893_at	AI882325
160894_at	X61800
160895_at	L08266
160896_at	D13003
160897_at	AW060889
160898_at	AB021860
160899_at	X17320
160900_at	AI847897
160901_at	V00727
160902_at	M83118
160903_at	U70210
160904_at	AI841484
160905_s_at	AI840713
160906_i_at	AA184423
160907_at	AI592789
160908_r_at	AI839518
160909_at	AF057156
160910_at	M31654
160911_at	Z11574
160912_i_at	AV375944
160913_at	U76618
160914_at	AA615849
160915_at	AW125175
160916_at	AI838150
160917_r_at	AA710297
160918_at	AF028071
160919_r_at	M81342
160920_at	U59746
160921_at	AW125884
160922_at	AA980810
160923_at	AI197481
160924_at	AI839362
160925_at	X13664
160926_r_at	AI837266
160927_at	J04946
160928_at	AI662265
160929_at	AA867235
160930_at	AW123983
160931_at	AW120468
160932_at	AF084183
160933_at	U53219
160934_s_at	X05546
160935_at	AI036466
160936_at	AA763937
160937_at	AF039391
160938_at	U02313
160939_at	U36384
160940_at	AI550400
160941_at	AF067806
160942_at	AI843876
160943_at	AJ005678
160944_at	AW120906
160945_at	AI597025
160946_at	AF022792
160947_at	AI851258
160948_at	M81475
160949_at	AI848924
160950_at	AA497662
160951_at	AI645694
160952_r_at	AF092208
160953_at	AF051947
160954_at	AF096867
160955_at	AW124904
160956_r_at	AA655804
160957_at	AI156978
160958_at	AA178265
160959_at	AA597220
160960_at	AA881202
160961_at	AI853347
160962_at	W71352
160963_at	AI551141
160964_at	AI838494
160965_at	AA163960
160966_at	AA145282
160967_at	AA189555
160968_at	AI390412
160969_at	L26507
160970_at	AI848335
160971_at	AI842353
160972_at	AA015547
160973_at	AA590345
160974_at	AW108045
160975_at	AI504338
160976_at	AA222943
160977_at	AA726063
160978_at	AW261569
160979_at	AW120820
160980_at	AI837288
160981_at	AI837246
160982_at	AW213866
160983_at	AA790762
160984_r_at	AI835031
160985_at	AV279590
160986_r_at	AA690434
160987_r_at	AA738737
160988_r_at	AA709728
160989_r_at	AA717225
160990_r_at	AA170696
160991_at	AI846893
160992_at	AI035432
160993_at	AI854813
160994_at	AI851343
